time,open,high,low,close,volume,trades,taker_buy
1781225760000,0.0861,0.0861,0.0861,0.0861,329.0,1,329.0
1781226120000,0.08576,0.08576,0.08576,0.08576,22.0,1,0.0
1781226540000,0.08593,0.08595,0.08593,0.08595,11658.0,2,11658.0
1781226660000,0.08606,0.08606,0.08606,0.08606,178.0,1,178.0
1781227560000,0.08586,0.08586,0.08586,0.08586,129.0,1,129.0
1781227620000,0.08574,0.08574,0.08574,0.08574,71.0,1,0.0
1781227680000,0.08574,0.08574,0.08574,0.08574,5.0,1,0.0
1781228460000,0.08569,0.08569,0.08569,0.08569,9738.0,2,9738.0
1781228580000,0.08574,0.08574,0.08574,0.08574,130.0,1,130.0
1781228640000,0.08574,0.08575,0.08574,0.08575,9710.0,2,0.0
1781229360000,0.08584,0.08584,0.08584,0.08584,58.0,1,58.0
1781230140000,0.08618,0.08625,0.08618,0.08625,307.0,2,307.0
1781230200000,0.08631,0.08644,0.08631,0.08644,11394.0,4,11258.0
1781231280000,0.08625,0.08625,0.08625,0.08625,2002.0,1,0.0
1781231580000,0.08637,0.08637,0.08637,0.08637,289.0,1,289.0
1781232660000,0.08647,0.08647,0.08647,0.08647,1158.0,1,1158.0
1781235900000,0.08642,0.08642,0.08642,0.08642,4264.0,1,0.0
1781235960000,0.08642,0.08644,0.08642,0.08644,351.0,2,351.0
1781236020000,0.08644,0.08644,0.08644,0.08644,351.0,1,0.0
1781236200000,0.08642,0.08642,0.08642,0.08642,12.0,1,12.0
1781236800000,0.08654,0.08654,0.08654,0.08654,12.0,1,0.0
1781237700000,0.08658,0.08658,0.08658,0.08658,231.0,1,231.0
1781237760000,0.08665,0.08668,0.08663,0.08668,714.0,3,680.0
1781238060000,0.08669,0.08669,0.08669,0.08669,57.0,1,57.0
1781238600000,0.08676,0.08677,0.08676,0.08677,187.0,2,187.0
1781238660000,0.0868,0.0869,0.0868,0.0869,401.0,5,138.0
1781239320000,0.08665,0.08675,0.08665,0.08675,1339.0,3,230.0
1781239620000,0.08677,0.08677,0.08677,0.08677,11444.0,1,11444.0
1781239740000,0.0869,0.08708,0.0869,0.08702,78218.0,7,75923.0
1781240160000,0.08695,0.08697,0.08695,0.08697,26897.0,2,26897.0
1781241120000,0.0868,0.0868,0.0868,0.0868,8977.0,1,0.0
1781242260000,0.08689,0.08741,0.08689,0.08711,209389.0,35,173825.0
1781242500000,0.08727,0.08727,0.08727,0.08727,10623.0,1,0.0
1781242560000,0.08732,0.08732,0.08732,0.08732,10623.0,1,0.0
1781242620000,0.08708,0.08715,0.08708,0.08715,946.0,2,229.0
1781243280000,0.08697,0.08697,0.08697,0.08697,10488.0,1,0.0
1781243340000,0.08701,0.08701,0.08701,0.08701,1524.0,1,0.0
1781243400000,0.08697,0.08697,0.08684,0.08684,848.0,3,0.0
1781243460000,0.08683,0.08683,0.08675,0.08675,348.0,4,0.0
1781243520000,0.08678,0.08678,0.08678,0.08678,242.0,1,0.0
1781244000000,0.08678,0.08679,0.08675,0.08675,4819.0,3,0.0
1781244120000,0.08682,0.08682,0.08682,0.08682,58.0,1,0.0
1781244180000,0.08695,0.08695,0.08695,0.08695,19.0,1,0.0
1781244360000,0.08698,0.08698,0.08698,0.08698,10490.0,1,0.0
1781244480000,0.08685,0.08685,0.08685,0.08685,21205.0,1,21205.0
1781244660000,0.08675,0.08675,0.08675,0.08675,34.0,1,34.0
1781244900000,0.08662,0.08662,0.08657,0.08657,1133.0,4,231.0
1781244960000,0.08644,0.08644,0.08642,0.08642,10569.0,3,0.0
1781245380000,0.08651,0.08651,0.08651,0.08651,10566.0,1,0.0
1781245560000,0.08642,0.08642,0.08642,0.08642,57.0,1,0.0
1781245800000,0.08628,0.08628,0.08619,0.08619,1165.0,5,0.0
1781245980000,0.08606,0.08606,0.08595,0.08595,1032.0,5,0.0
1781246040000,0.08574,0.08574,0.08548,0.08548,57000.0,10,38320.0
1781246100000,0.08551,0.08561,0.08513,0.08513,399071.0,16,377360.0
1781246160000,0.0853,0.08531,0.0853,0.08531,63741.0,2,63741.0
1781246580000,0.0854,0.0854,0.0854,0.0854,24.0,2,24.0
1781246640000,0.08534,0.08534,0.08534,0.08534,12.0,1,0.0
1781246820000,0.08548,0.08548,0.08548,0.08548,3102.0,1,3102.0
