time,open,high,low,close,volume,trades,taker_buy
1780571640000,62287.23,62287.23,62287.23,62287.23,0.00011,1,0.00011
1780571700000,62281.12,62402.64,62281.12,62402.64,0.16823,7,0.16823
1780571820000,62432.77,62432.77,62432.77,62432.77,0.03145,1,0.0
1780571880000,62468.2,62468.2,62468.2,62468.2,0.00024,1,0.00024
1780571940000,62470.56,62545.44,62470.56,62545.44,0.00056,2,0.00056
1780572120000,62471.97,62471.97,62471.97,62471.97,8e-05,1,8e-05
1780572180000,62446.64,62446.64,62446.64,62446.64,0.00064,1,0.00064
1780572300000,62623.36,62623.36,62505.76,62505.76,0.02746,3,6e-05
1780572540000,62606.18,62606.18,62606.18,62606.18,0.01923,1,0.0
1780572600000,62638.68,62726.8,62638.19,62726.8,0.11133,7,0.11116
1780572660000,62740.2,62816.96,62721.89,62741.57,0.09863,9,0.00842
1780572720000,62683.29,62683.29,62683.29,62683.29,0.00163,1,0.0
1780572780000,62552.89,62574.43,62500.0,62500.0,0.04284,4,0.008
1780572840000,62528.14,62528.14,62528.14,62528.14,0.00032,1,0.00032
1780572960000,62536.46,62536.46,62410.64,62410.64,0.06174,2,0.0
1780573020000,62408.32,62413.43,62286.49,62291.41,1.27248,17,0.04433
1780573080000,62301.11,62301.11,62301.11,62301.11,0.00398,1,0.0
1780573260000,62283.33,62283.33,62283.33,62283.33,0.00321,1,0.00321
1780573320000,62283.33,62283.33,62283.33,62283.33,0.00803,1,0.0
1780573440000,62241.69,62241.69,62241.69,62241.69,0.00648,2,0.0
1780573560000,62362.6,62362.6,62362.6,62362.6,8e-05,1,8e-05
1780573680000,62467.7,62467.7,62467.7,62467.7,0.02887,5,0.02887
1780573740000,62493.77,62493.77,62475.0,62493.77,0.0145,5,0.0112
1780573800000,62493.77,62500.12,62493.77,62500.12,0.05724,3,0.05177
1780573860000,62428.77,62428.77,62428.77,62428.77,0.00799,1,0.00799
1780574040000,62428.47,62434.65,62428.47,62434.65,0.03414,3,0.03414
1780574280000,62526.24,62526.48,62526.24,62526.48,0.09258,5,0.09258
1780574340000,62544.84,62559.18,62544.84,62559.18,0.00379,2,0.00379
1780574400000,62559.19,62559.19,62559.19,62559.19,0.14679,1,0.14679
1780574580000,62586.29,62586.29,62586.21,62586.21,0.00033,2,0.00024
1780574640000,62623.36,62681.79,62623.36,62638.06,0.08123,10,0.08123
1780574700000,62613.07,62613.07,62483.84,62483.84,0.01639,2,0.0
1780574760000,62492.87,62564.51,62492.87,62564.51,0.00397,4,8e-05
1780574820000,62589.23,62589.23,62539.66,62539.66,0.00508,3,0.0
1780574880000,62514.43,62514.43,62514.43,62514.43,0.00138,1,0.0
